pair,method,tx,threshold_quantile,threshold,auc,accuracy,precision,recall,f1,tp,tn,fp,fn
iq:cyclo,relation_shrinkage_mahalanobis,Tx5,0.97,153.32066322498673,0.492925,0.45555555555555555,0.6086956521739131,0.056,0.10256410256410256,28,382,18,472
iq:cyclo,relation_shrinkage_mahalanobis,Tx6,0.97,153.32066322498673,0.470535,0.4388888888888889,0.41935483870967744,0.026,0.04896421845574388,13,382,18,487
iq:cyclo,relation_shrinkage_mahalanobis,Tx7,0.97,153.32066322498673,0.4864,0.4444444444444444,0.5,0.036,0.0671641791044776,18,382,18,482
iq:cyclo,relation_shrinkage_mahalanobis,Tx8,0.97,153.32066322498673,0.508365,0.43444444444444447,0.3333333333333333,0.018,0.034155597722960146,9,382,18,491
iq:hos,relation_zdist,Tx5,0.9,1.3570076176361232,0.4664,0.45222222222222225,0.5327102803738317,0.114,0.18780889621087316,57,350,50,443
iq:hos,relation_zdist,Tx6,0.9,1.3570076176361232,0.51183,0.46444444444444444,0.576271186440678,0.136,0.22006472491909385,68,350,50,432
iq:hos,relation_zdist,Tx7,0.9,1.3570076176361232,0.492475,0.4622222222222222,0.5689655172413793,0.132,0.21428571428571427,66,350,50,434
iq:hos,relation_zdist,Tx8,0.9,1.3570076176361232,0.470465,0.4166666666666667,0.3333333333333333,0.05,0.08695652173913045,25,350,50,475
iq:hos,relation_zdist,Tx5,0.95,2.6302934789724146,0.4664,0.45111111111111113,0.56,0.056,0.10181818181818182,28,378,22,472
iq:hos,relation_zdist,Tx6,0.95,2.6302934789724146,0.51183,0.46444444444444444,0.6451612903225806,0.08,0.1423487544483986,40,378,22,460
iq:hos,relation_zdist,Tx7,0.95,2.6302934789724146,0.492475,0.45666666666666667,0.6,0.066,0.11891891891891894,33,378,22,467
iq:hos,relation_zdist,Tx8,0.95,2.6302934789724146,0.470465,0.43222222222222223,0.3333333333333333,0.022,0.04127579737335834,11,378,22,489
iq:hos,relation_zdist,Tx5,0.97,3.8858216027017867,0.4664,0.4488888888888889,0.5769230769230769,0.03,0.05703422053231939,15,389,11,485
iq:hos,relation_zdist,Tx6,0.97,3.8858216027017867,0.51183,0.45555555555555555,0.65625,0.042,0.07894736842105263,21,389,11,479
iq:hos,relation_zdist,Tx7,0.97,3.8858216027017867,0.492475,0.4488888888888889,0.5769230769230769,0.03,0.05703422053231939,15,389,11,485
iq:hos,relation_zdist,Tx8,0.97,3.8858216027017867,0.470465,0.43777777777777777,0.3125,0.01,0.01937984496124031,5,389,11,495
iq:hos,relation_pca_residual,Tx5,0.9,0.27122230606755776,0.492225,0.44666666666666666,0.5086206896551724,0.118,0.19155844155844157,59,343,57,441
iq:hos,relation_pca_residual,Tx6,0.9,0.27122230606755776,0.52198,0.45666666666666667,0.544,0.136,0.21760000000000002,68,343,57,432
iq:hos,relation_pca_residual,Tx7,0.9,0.27122230606755776,0.516735,0.4533333333333333,0.5327868852459017,0.13,0.20900321543408362,65,343,57,435
iq:hos,relation_pca_residual,Tx8,0.9,0.27122230606755776,0.481365,0.42444444444444446,0.40625,0.078,0.13087248322147652,39,343,57,461
iq:hos,relation_pca_residual,Tx5,0.95,0.5235201350132112,0.492225,0.44333333333333336,0.4897959183673469,0.048,0.08743169398907102,24,375,25,476
iq:hos,relation_pca_residual,Tx6,0.95,0.5235201350132112,0.52198,0.45666666666666667,0.5901639344262295,0.072,0.1283422459893048,36,375,25,464
iq:hos,relation_pca_residual,Tx7,0.95,0.5235201350132112,0.516735,0.45444444444444443,0.576271186440678,0.068,0.12164579606440071,34,375,25,466
iq:hos,relation_pca_residual,Tx8,0.95,0.5235201350132112,0.481365,0.43,0.32432432432432434,0.024,0.04469273743016759,12,375,25,488
iq:hos,relation_pca_residual,Tx5,0.97,0.7319963229629536,0.492225,0.44333333333333336,0.4838709677419355,0.03,0.05649717514124294,15,384,16,485
iq:hos,relation_pca_residual,Tx6,0.97,0.7319963229629536,0.52198,0.4577777777777778,0.6363636363636364,0.056,0.10294117647058824,28,384,16,472
iq:hos,relation_pca_residual,Tx7,0.97,0.7319963229629536,0.516735,0.45,0.5675675675675675,0.042,0.0782122905027933,21,384,16,479
iq:hos,relation_pca_residual,Tx8,0.97,0.7319963229629536,0.481365,0.43777777777777777,0.38461538461538464,0.02,0.03802281368821293,10,384,16,490
iq:hos,relation_shrinkage_mahalanobis,Tx5,0.9,55.77369906562888,0.48129,0.4577777777777778,0.5545454545454546,0.122,0.19999999999999998,61,351,49,439
iq:hos,relation_shrinkage_mahalanobis,Tx6,0.9,55.77369906562888,0.51487,0.4633333333333333,0.5739130434782609,0.132,0.21463414634146344,66,351,49,434
iq:hos,relation_shrinkage_mahalanobis,Tx7,0.9,55.77369906562888,0.50803,0.46,0.5625,0.126,0.20588235294117646,63,351,49,437
iq:hos,relation_shrinkage_mahalanobis,Tx8,0.9,55.77369906562888,0.48049,0.4222222222222222,0.3717948717948718,0.058,0.10034602076124567,29,351,49,471
iq:hos,relation_shrinkage_mahalanobis,Tx5,0.95,98.57860719947003,0.48129,0.45111111111111113,0.5625,0.054,0.09854014598540145,27,379,21,473
iq:hos,relation_shrinkage_mahalanobis,Tx6,0.95,98.57860719947003,0.51487,0.46555555555555556,0.6557377049180327,0.08,0.14260249554367202,40,379,21,460
iq:hos,relation_shrinkage_mahalanobis,Tx7,0.95,98.57860719947003,0.50803,0.4633333333333333,0.6440677966101694,0.076,0.13595706618962433,38,379,21,462
iq:hos,relation_shrinkage_mahalanobis,Tx8,0.95,98.57860719947003,0.48049,0.43222222222222223,0.3225806451612903,0.02,0.03766478342749529,10,379,21,490
iq:hos,relation_shrinkage_mahalanobis,Tx5,0.97,140.49170224877838,0.48129,0.4444444444444444,0.5,0.03,0.056603773584905655,15,385,15,485
iq:hos,relation_shrinkage_mahalanobis,Tx6,0.97,140.49170224877838,0.51487,0.45444444444444443,0.6153846153846154,0.048,0.08905380333951762,24,385,15,476
iq:hos,relation_shrinkage_mahalanobis,Tx7,0.97,140.49170224877838,0.50803,0.44666666666666666,0.53125,0.034,0.06390977443609024,17,385,15,483
iq:hos,relation_shrinkage_mahalanobis,Tx8,0.97,140.49170224877838,0.48049,0.43444444444444447,0.2857142857142857,0.012,0.023032629558541268,6,385,15,494
iq:bispectrum,relation_zdist,Tx5,0.9,1.9891274784653472,0.47366,0.4533333333333333,0.54,0.108,0.18,54,354,46,446
iq:bispectrum,relation_zdist,Tx6,0.9,1.9891274784653472,0.511435,0.47888888888888886,0.6260162601626016,0.154,0.24719101123595505,77,354,46,423
iq:bispectrum,relation_zdist,Tx7,0.9,1.9891274784653472,0.519295,0.4666666666666667,0.5892857142857143,0.132,0.21568627450980393,66,354,46,434
iq:bispectrum,relation_zdist,Tx8,0.9,1.9891274784653472,0.47304,0.42444444444444446,0.3783783783783784,0.056,0.0975609756097561,28,354,46,472
iq:bispectrum,relation_zdist,Tx5,0.95,3.1298265818270377,0.47366,0.45,0.5531914893617021,0.052,0.09506398537477148,26,379,21,474
iq:bispectrum,relation_zdist,Tx6,0.95,3.1298265818270377,0.511435,0.4622222222222222,0.6379310344827587,0.074,0.13261648745519714,37,379,21,463
iq:bispectrum,relation_zdist,Tx7,0.95,3.1298265818270377,0.519295,0.46555555555555556,0.6557377049180327,0.08,0.14260249554367202,40,379,21,460
iq:bispectrum,relation_zdist,Tx8,0.95,3.1298265818270377,0.47304,0.43444444444444447,0.36363636363636365,0.024,0.0450281425891182,12,379,21,488
iq:bispectrum,relation_zdist,Tx5,0.97,4.194992285257143,0.47366,0.44333333333333336,0.4827586206896552,0.028,0.05293005671077505,14,385,15,486
iq:bispectrum,relation_zdist,Tx6,0.97,4.194992285257143,0.511435,0.45222222222222225,0.5945945945945946,0.044,0.08193668528864058,22,385,15,478
iq:bispectrum,relation_zdist,Tx7,0.97,4.194992285257143,0.519295,0.46111111111111114,0.6666666666666666,0.06,0.11009174311926605,30,385,15,470
iq:bispectrum,relation_zdist,Tx8,0.97,4.194992285257143,0.47304,0.43555555555555553,0.3181818181818182,0.014,0.02681992337164751,7,385,15,493
iq:bispectrum,relation_pca_residual,Tx5,0.9,0.4434541972031054,0.484885,0.4533333333333333,0.5363636363636364,0.118,0.19344262295081968,59,349,51,441
iq:bispectrum,relation_pca_residual,Tx6,0.9,0.4434541972031054,0.52725,0.47555555555555556,0.6076923076923076,0.158,0.2507936507936508,79,349,51,421
iq:bispectrum,relation_pca_residual,Tx7,0.9,0.4434541972031054,0.555255,0.4866666666666667,0.6357142857142857,0.178,0.278125,89,349,51,411
iq:bispectrum,relation_pca_residual,Tx8,0.9,0.4434541972031054,0.47062,0.44,0.47959183673469385,0.094,0.15719063545150502,47,349,51,453
iq:bispectrum,relation_pca_residual,Tx5,0.95,0.7273210395888878,0.484885,0.4444444444444444,0.5,0.052,0.09420289855072463,26,374,26,474
iq:bispectrum,relation_pca_residual,Tx6,0.95,0.7273210395888878,0.52725,0.4622222222222222,0.6176470588235294,0.084,0.147887323943662,42,374,26,458
iq:bispectrum,relation_pca_residual,Tx7,0.95,0.7273210395888878,0.555255,0.45555555555555555,0.5806451612903226,0.072,0.12811387900355872,36,374,26,464
iq:bispectrum,relation_pca_residual,Tx8,0.95,0.7273210395888878,0.47062,0.43555555555555553,0.4090909090909091,0.036,0.0661764705882353,18,374,26,482
iq:bispectrum,relation_pca_residual,Tx5,0.97,0.9065055520334837,0.484885,0.44333333333333336,0.4878048780487805,0.04,0.07393715341959334,20,379,21,480
iq:bispectrum,relation_pca_residual,Tx6,0.97,0.9065055520334837,0.52725,0.46,0.625,0.07,0.12589928057553956,35,379,21,465
iq:bispectrum,relation_pca_residual,Tx7,0.97,0.9065055520334837,0.555255,0.4488888888888889,0.5434782608695652,0.05,0.09157509157509157,25,379,21,475
iq:bispectrum,relation_pca_residual,Tx8,0.97,0.9065055520334837,0.47062,0.43666666666666665,0.4,0.028,0.052336448598130844,14,379,21,486
iq:bispectrum,relation_shrinkage_mahalanobis,Tx5,0.9,59.3922761624666,0.47346,0.45666666666666667,0.5514018691588785,0.118,0.1943986820428336,59,352,48,441
iq:bispectrum,relation_shrinkage_mahalanobis,Tx6,0.9,59.3922761624666,0.518805,0.48,0.625,0.16,0.25477707006369427,80,352,48,420
iq:bispectrum,relation_shrinkage_mahalanobis,Tx7,0.9,59.3922761624666,0.531015,0.4722222222222222,0.6033057851239669,0.146,0.23510466988727857,73,352,48,427
iq:bispectrum,relation_shrinkage_mahalanobis,Tx8,0.9,59.3922761624666,0.47089,0.43,0.42168674698795183,0.07,0.12006861063464838,35,352,48,465
iq:bispectrum,relation_shrinkage_mahalanobis,Tx5,0.95,92.81311423103851,0.47346,0.44555555555555554,0.5102040816326531,0.05,0.09107468123861566,25,376,24,475
iq:bispectrum,relation_shrinkage_mahalanobis,Tx6,0.95,92.81311423103851,0.518805,0.46444444444444444,0.6363636363636364,0.084,0.14840989399293286,42,376,24,458
iq:bispectrum,relation_shrinkage_mahalanobis,Tx7,0.95,92.81311423103851,0.531015,0.4633333333333333,0.6307692307692307,0.082,0.14513274336283186,41,376,24,459
iq:bispectrum,relation_shrinkage_mahalanobis,Tx8,0.95,92.81311423103851,0.47089,0.43333333333333335,0.3684210526315789,0.028,0.05204460966542751,14,376,24,486
iq:bispectrum,relation_shrinkage_mahalanobis,Tx5,0.97,124.94314469834953,0.47346,0.4411111111111111,0.45714285714285713,0.032,0.059813084112149535,16,381,19,484
iq:bispectrum,relation_shrinkage_mahalanobis,Tx6,0.97,124.94314469834953,0.518805,0.4533333333333333,0.5869565217391305,0.054,0.0989010989010989,27,381,19,473
iq:bispectrum,relation_shrinkage_mahalanobis,Tx7,0.97,124.94314469834953,0.531015,0.45666666666666667,0.6122448979591837,0.06,0.10928961748633878,30,381,19,470
iq:bispectrum,relation_shrinkage_mahalanobis,Tx8,0.97,124.94314469834953,0.47089,0.43333333333333335,0.32142857142857145,0.018,0.03409090909090909,9,381,19,491
ap:fft,relation_zdist,Tx5,0.9,2.114520031301913,0.49192,0.43555555555555553,0.4583333333333333,0.088,0.14765100671140938,44,348,52,456
ap:fft,relation_zdist,Tx6,0.9,2.114520031301913,0.521745,0.4533333333333333,0.5357142857142857,0.12,0.19607843137254902,60,348,52,440
ap:fft,relation_zdist,Tx7,0.9,2.114520031301913,0.52395,0.45666666666666667,0.5478260869565217,0.126,0.20487804878048782,63,348,52,437
ap:fft,relation_zdist,Tx8,0.9,2.114520031301913,0.55036,0.4688888888888889,0.5873015873015873,0.148,0.2364217252396166,74,348,52,426
ap:fft,relation_zdist,Tx5,0.95,3.7898314459151266,0.49192,0.44555555555555554,0.5111111111111111,0.046,0.08440366972477063,23,378,22,477
ap:fft,relation_zdist,Tx6,0.95,3.7898314459151266,0.521745,0.4488888888888889,0.5416666666666666,0.052,0.09489051094890509,26,378,22,474
ap:fft,relation_zdist,Tx7,0.95,3.7898314459151266,0.52395,0.4533333333333333,0.5769230769230769,0.06,0.10869565217391303,30,378,22,470
ap:fft,relation_zdist,Tx8,0.95,3.7898314459151266,0.55036,0.4588888888888889,0.6140350877192983,0.07,0.125673249551167,35,378,22,465
ap:fft,relation_zdist,Tx5,0.97,5.091400727676678,0.49192,0.4477777777777778,0.5483870967741935,0.034,0.064030131826742,17,386,14,483
ap:fft,relation_zdist,Tx6,0.97,5.091400727676678,0.521745,0.44555555555555554,0.5172413793103449,0.03,0.05671077504725897,15,386,14,485
ap:fft,relation_zdist,Tx7,0.97,5.091400727676678,0.52395,0.45555555555555555,0.631578947368421,0.048,0.08921933085501858,24,386,14,476
ap:fft,relation_zdist,Tx8,0.97,5.091400727676678,0.55036,0.45,0.5757575757575758,0.038,0.07129455909943715,19,386,14,481
ap:fft,relation_pca_residual,Tx5,0.9,0.37295354145209697,0.46155,0.43222222222222223,0.44660194174757284,0.092,0.1525704809286899,46,343,57,454
ap:fft,relation_pca_residual,Tx6,0.9,0.37295354145209697,0.483005,0.46111111111111114,0.5581395348837209,0.144,0.22893481717011127,72,343,57,428
ap:fft,relation_pca_residual,Tx7,0.9,0.37295354145209697,0.471205,0.46,0.5546875,0.142,0.22611464968152864,71,343,57,429
ap:fft,relation_pca_residual,Tx8,0.9,0.37295354145209697,0.564645,0.46555555555555556,0.5714285714285714,0.152,0.2401263823064771,76,343,57,424
ap:fft,relation_pca_residual,Tx5,0.95,0.6032335519180534,0.46155,0.44555555555555554,0.5084745762711864,0.06,0.10733452593917708,30,371,29,470
ap:fft,relation_pca_residual,Tx6,0.95,0.6032335519180534,0.483005,0.45111111111111113,0.546875,0.07,0.12411347517730496,35,371,29,465
ap:fft,relation_pca_residual,Tx7,0.95,0.6032335519180534,0.471205,0.4688888888888889,0.6375,0.102,0.1758620689655172,51,371,29,449
ap:fft,relation_pca_residual,Tx8,0.95,0.6032335519180534,0.564645,0.4588888888888889,0.5915492957746479,0.084,0.14711033274956217,42,371,29,458
ap:fft,relation_pca_residual,Tx5,0.97,0.7976504473667376,0.46155,0.45444444444444443,0.6046511627906976,0.052,0.09576427255985265,26,383,17,474
ap:fft,relation_pca_residual,Tx6,0.97,0.7976504473667376,0.483005,0.4477777777777778,0.5405405405405406,0.04,0.07448789571694599,20,383,17,480
ap:fft,relation_pca_residual,Tx7,0.97,0.7976504473667376,0.471205,0.4633333333333333,0.6666666666666666,0.068,0.12341197822141563,34,383,17,466
ap:fft,relation_pca_residual,Tx8,0.97,0.7976504473667376,0.564645,0.45,0.5641025641025641,0.044,0.08163265306122448,22,383,17,478
ap:fft,relation_shrinkage_mahalanobis,Tx5,0.9,64.88656589292235,0.48039,0.43222222222222223,0.4444444444444444,0.088,0.14691151919866444,44,345,55,456
ap:fft,relation_shrinkage_mahalanobis,Tx6,0.9,64.88656589292235,0.51033,0.45555555555555555,0.5416666666666666,0.13,0.20967741935483872,65,345,55,435
ap:fft,relation_shrinkage_mahalanobis,Tx7,0.9,64.88656589292235,0.51152,0.4577777777777778,0.5491803278688525,0.134,0.21543408360128619,67,345,55,433
ap:fft,relation_shrinkage_mahalanobis,Tx8,0.9,64.88656589292235,0.56164,0.46444444444444444,0.5703125,0.146,0.232484076433121,73,345,55,427
ap:fft,relation_shrinkage_mahalanobis,Tx5,0.95,108.2881697119745,0.48039,0.4477777777777778,0.5306122448979592,0.052,0.09471766848816028,26,377,23,474
ap:fft,relation_shrinkage_mahalanobis,Tx6,0.95,108.2881697119745,0.51033,0.45444444444444443,0.5818181818181818,0.064,0.11531531531531532,32,377,23,468
ap:fft,relation_shrinkage_mahalanobis,Tx7,0.95,108.2881697119745,0.51152,0.45666666666666667,0.5964912280701754,0.068,0.12208258527827649,34,377,23,466
ap:fft,relation_shrinkage_mahalanobis,Tx8,0.95,108.2881697119745,0.56164,0.4588888888888889,0.6101694915254238,0.072,0.12880143112701253,36,377,23,464
ap:fft,relation_shrinkage_mahalanobis,Tx5,0.97,139.80667935286218,0.48039,0.44666666666666666,0.53125,0.034,0.06390977443609024,17,385,15,483
ap:fft,relation_shrinkage_mahalanobis,Tx6,0.97,139.80667935286218,0.51033,0.4488888888888889,0.5588235294117647,0.038,0.07116104868913857,19,385,15,481
ap:fft,relation_shrinkage_mahalanobis,Tx7,0.97,139.80667935286218,0.51152,0.4533333333333333,0.6052631578947368,0.046,0.08550185873605948,23,385,15,477
ap:fft,relation_shrinkage_mahalanobis,Tx8,0.97,139.80667935286218,0.56164,0.45111111111111113,0.5833333333333334,0.042,0.07835820895522388,21,385,15,479
ap:stft,relation_zdist,Tx5,0.9,2.004137160237371,0.48813,0.44,0.4782608695652174,0.088,0.14864864864864863,44,352,48,456
ap:stft,relation_zdist,Tx6,0.9,2.004137160237371,0.516195,0.4477777777777778,0.5151515151515151,0.102,0.1702838063439065,51,352,48,449
ap:stft,relation_zdist,Tx7,0.9,2.004137160237371,0.51334,0.44,0.4782608695652174,0.088,0.14864864864864863,44,352,48,456
ap:stft,relation_zdist,Tx8,0.9,2.004137160237371,0.496875,0.43333333333333335,0.4418604651162791,0.076,0.12969283276450513,38,352,48,462
ap:stft,relation_zdist,Tx5,0.95,2.7939325638046406,0.48813,0.4388888888888889,0.45098039215686275,0.046,0.08348457350272233,23,372,28,477
ap:stft,relation_zdist,Tx6,0.95,2.7939325638046406,0.516195,0.44333333333333336,0.4909090909090909,0.054,0.0972972972972973,27,372,28,473
ap:stft,relation_zdist,Tx7,0.95,2.7939325638046406,0.51334,0.44,0.46153846153846156,0.048,0.08695652173913043,24,372,28,476
ap:stft,relation_zdist,Tx8,0.95,2.7939325638046406,0.496875,0.43555555555555553,0.4166666666666667,0.04,0.072992700729927,20,372,28,480
ap:stft,relation_zdist,Tx5,0.97,3.7388360029562375,0.48813,0.4388888888888889,0.41935483870967744,0.026,0.04896421845574388,13,382,18,487
ap:stft,relation_zdist,Tx6,0.97,3.7388360029562375,0.516195,0.44222222222222224,0.47058823529411764,0.032,0.0599250936329588,16,382,18,484
ap:stft,relation_zdist,Tx7,0.97,3.7388360029562375,0.51334,0.44,0.4375,0.028,0.05263157894736842,14,382,18,486
ap:stft,relation_zdist,Tx8,0.97,3.7388360029562375,0.496875,0.43333333333333335,0.3076923076923077,0.016,0.030418250950570342,8,382,18,492
ap:stft,relation_pca_residual,Tx5,0.9,0.5126343577624648,0.479475,0.44222222222222224,0.4880952380952381,0.082,0.1404109589041096,41,357,43,459
ap:stft,relation_pca_residual,Tx6,0.9,0.5126343577624648,0.50019,0.45,0.5274725274725275,0.096,0.16243654822335027,48,357,43,452
ap:stft,relation_pca_residual,Tx7,0.9,0.5126343577624648,0.49244,0.46111111111111114,0.5742574257425742,0.116,0.19301164725457573,58,357,43,442
ap:stft,relation_pca_residual,Tx8,0.9,0.5126343577624648,0.500365,0.4477777777777778,0.5168539325842697,0.092,0.15619694397283532,46,357,43,454
ap:stft,relation_pca_residual,Tx5,0.95,0.7466587471913116,0.479475,0.4477777777777778,0.5365853658536586,0.044,0.08133086876155267,22,381,19,478
ap:stft,relation_pca_residual,Tx6,0.95,0.7466587471913116,0.50019,0.45111111111111113,0.5681818181818182,0.05,0.09191176470588235,25,381,19,475
ap:stft,relation_pca_residual,Tx7,0.95,0.7466587471913116,0.49244,0.45222222222222225,0.5777777777777777,0.052,0.09541284403669724,26,381,19,474
ap:stft,relation_pca_residual,Tx8,0.95,0.7466587471913116,0.500365,0.4488888888888889,0.5476190476190477,0.046,0.08487084870848709,23,381,19,477
ap:stft,relation_pca_residual,Tx5,0.97,1.0011029919847598,0.479475,0.44222222222222224,0.46153846153846156,0.024,0.045627376425855515,12,386,14,488
ap:stft,relation_pca_residual,Tx6,0.97,1.0011029919847598,0.50019,0.44555555555555554,0.5172413793103449,0.03,0.05671077504725897,15,386,14,485
ap:stft,relation_pca_residual,Tx7,0.97,1.0011029919847598,0.49244,0.45,0.5757575757575758,0.038,0.07129455909943715,19,386,14,481
ap:stft,relation_pca_residual,Tx8,0.97,1.0011029919847598,0.500365,0.4411111111111111,0.44,0.022,0.0419047619047619,11,386,14,489
ap:stft,relation_shrinkage_mahalanobis,Tx5,0.9,59.667573741026736,0.483345,0.44222222222222224,0.4891304347826087,0.09,0.152027027027027,45,353,47,455
ap:stft,relation_shrinkage_mahalanobis,Tx6,0.9,59.667573741026736,0.51269,0.45111111111111113,0.53,0.106,0.17666666666666667,53,353,47,447
ap:stft,relation_shrinkage_mahalanobis,Tx7,0.9,59.667573741026736,0.505735,0.44666666666666666,0.5104166666666666,0.098,0.1644295302013423,49,353,47,451
ap:stft,relation_shrinkage_mahalanobis,Tx8,0.9,59.667573741026736,0.50132,0.43666666666666665,0.45977011494252873,0.08,0.13628620102214653,40,353,47,460
ap:stft,relation_shrinkage_mahalanobis,Tx5,0.95,84.25862186181321,0.483345,0.4411111111111111,0.4666666666666667,0.042,0.07706422018348624,21,376,24,479
ap:stft,relation_shrinkage_mahalanobis,Tx6,0.95,84.25862186181321,0.51269,0.44666666666666666,0.52,0.052,0.09454545454545453,26,376,24,474
ap:stft,relation_shrinkage_mahalanobis,Tx7,0.95,84.25862186181321,0.505735,0.4488888888888889,0.5384615384615384,0.056,0.10144927536231883,28,376,24,472
ap:stft,relation_shrinkage_mahalanobis,Tx8,0.95,84.25862186181321,0.50132,0.44222222222222224,0.4782608695652174,0.044,0.08058608058608056,22,376,24,478
ap:stft,relation_shrinkage_mahalanobis,Tx5,0.97,101.76639795394249,0.483345,0.43666666666666665,0.4,0.028,0.052336448598130844,14,379,21,486
ap:stft,relation_shrinkage_mahalanobis,Tx6,0.97,101.76639795394249,0.51269,0.4411111111111111,0.46153846153846156,0.036,0.06679035250463822,18,379,21,482
ap:stft,relation_shrinkage_mahalanobis,Tx7,0.97,101.76639795394249,0.505735,0.44222222222222224,0.475,0.038,0.07037037037037037,19,379,21,481
ap:stft,relation_shrinkage_mahalanobis,Tx8,0.97,101.76639795394249,0.50132,0.43444444444444447,0.36363636363636365,0.024,0.0450281425891182,12,379,21,488
ap:cepstral,relation_zdist,Tx5,0.9,2.0771087939708046,0.478215,0.4388888888888889,0.4782608695652174,0.11,0.17886178861788618,55,340,60,445
ap:cepstral,relation_zdist,Tx6,0.9,2.0771087939708046,0.507365,0.44222222222222224,0.4915254237288136,0.116,0.1877022653721683,58,340,60,442
ap:cepstral,relation_zdist,Tx7,0.9,2.0771087939708046,0.49769,0.44333333333333336,0.4957983193277311,0.118,0.19063004846526654,59,340,60,441
ap:cepstral,relation_zdist,Tx8,0.9,2.0771087939708046,0.52975,0.4588888888888889,0.5488721804511278,0.146,0.2306477093206951,73,340,60,427
ap:cepstral,relation_zdist,Tx5,0.95,3.045480833461244,0.478215,0.44222222222222224,0.484375,0.062,0.10992907801418438,31,367,33,469
ap:cepstral,relation_zdist,Tx6,0.95,3.045480833461244,0.507365,0.44222222222222224,0.484375,0.062,0.10992907801418438,31,367,33,469
ap:cepstral,relation_zdist,Tx7,0.95,3.045480833461244,0.49769,0.45111111111111113,0.5416666666666666,0.078,0.13636363636363638,39,367,33,461
ap:cepstral,relation_zdist,Tx8,0.95,3.045480833461244,0.52975,0.4488888888888889,0.5285714285714286,0.074,0.1298245614035088,37,367,33,463
ap:cepstral,relation_zdist,Tx5,0.97,4.3091452646782065,0.478215,0.4411111111111111,0.45454545454545453,0.03,0.056285178236397754,15,382,18,485
ap:cepstral,relation_zdist,Tx6,0.97,4.3091452646782065,0.507365,0.44555555555555554,0.5135135135135135,0.038,0.07076350093109869,19,382,18,481
ap:cepstral,relation_zdist,Tx7,0.97,4.3091452646782065,0.49769,0.4477777777777778,0.5384615384615384,0.042,0.07792207792207792,21,382,18,479
ap:cepstral,relation_zdist,Tx8,0.97,4.3091452646782065,0.52975,0.4411111111111111,0.45454545454545453,0.03,0.056285178236397754,15,382,18,485
ap:cepstral,relation_pca_residual,Tx5,0.9,0.3762124154565698,0.461845,0.4444444444444444,0.5,0.122,0.19614147909967844,61,339,61,439
ap:cepstral,relation_pca_residual,Tx6,0.9,0.3762124154565698,0.49396,0.4444444444444444,0.5,0.122,0.19614147909967844,61,339,61,439
ap:cepstral,relation_pca_residual,Tx7,0.9,0.3762124154565698,0.48564,0.44555555555555554,0.5040650406504065,0.124,0.19903691813804172,62,339,61,438
ap:cepstral,relation_pca_residual,Tx8,0.9,0.3762124154565698,0.510685,0.44333333333333336,0.49586776859504134,0.12,0.1932367149758454,60,339,61,440
ap:cepstral,relation_pca_residual,Tx5,0.95,0.5889034159319951,0.461845,0.45555555555555555,0.5833333333333334,0.07,0.12500000000000003,35,375,25,465
ap:cepstral,relation_pca_residual,Tx6,0.95,0.5889034159319951,0.49396,0.4444444444444444,0.5,0.05,0.09090909090909091,25,375,25,475
ap:cepstral,relation_pca_residual,Tx7,0.95,0.5889034159319951,0.48564,0.45444444444444443,0.576271186440678,0.068,0.12164579606440071,34,375,25,466
ap:cepstral,relation_pca_residual,Tx8,0.95,0.5889034159319951,0.510685,0.44666666666666666,0.5192307692307693,0.054,0.09782608695652173,27,375,25,473
ap:cepstral,relation_pca_residual,Tx5,0.97,0.7692126008296788,0.461845,0.45555555555555555,0.625,0.05,0.09259259259259259,25,385,15,475
ap:cepstral,relation_pca_residual,Tx6,0.97,0.7692126008296788,0.49396,0.4444444444444444,0.5,0.03,0.056603773584905655,15,385,15,485
ap:cepstral,relation_pca_residual,Tx7,0.97,0.7692126008296788,0.48564,0.45555555555555555,0.625,0.05,0.09259259259259259,25,385,15,475
ap:cepstral,relation_pca_residual,Tx8,0.97,0.7692126008296788,0.510685,0.4488888888888889,0.5588235294117647,0.038,0.07116104868913857,19,385,15,481
ap:cepstral,relation_shrinkage_mahalanobis,Tx5,0.9,62.55636213041444,0.470685,0.4477777777777778,0.5126050420168067,0.122,0.19709208400646203,61,342,58,439
ap:cepstral,relation_shrinkage_mahalanobis,Tx6,0.9,62.55636213041444,0.50598,0.44333333333333336,0.4956521739130435,0.114,0.18536585365853658,57,342,58,443
ap:cepstral,relation_shrinkage_mahalanobis,Tx7,0.9,62.55636213041444,0.495805,0.4444444444444444,0.5,0.116,0.18831168831168832,58,342,58,442
ap:cepstral,relation_shrinkage_mahalanobis,Tx8,0.9,62.55636213041444,0.535435,0.45444444444444443,0.536,0.134,0.21440000000000003,67,342,58,433
ap:cepstral,relation_shrinkage_mahalanobis,Tx5,0.95,90.98416866211082,0.470685,0.44666666666666666,0.5161290322580645,0.064,0.11387900355871886,32,370,30,468
ap:cepstral,relation_shrinkage_mahalanobis,Tx6,0.95,90.98416866211082,0.50598,0.4444444444444444,0.5,0.06,0.10714285714285712,30,370,30,470
ap:cepstral,relation_shrinkage_mahalanobis,Tx7,0.95,90.98416866211082,0.495805,0.45555555555555555,0.5714285714285714,0.08,0.14035087719298248,40,370,30,460
